"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",2.71511511898823e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0.0104281369436603,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",2.28422440426052e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",6.06985283566804e-10,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",2.50968017719365e-09,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0.000553578593844016,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",5.3284554962318e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",6.62564388804225e-09,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",1.12637043178571e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",1.65452225486373e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",1.55319412549242e-08,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","female juvenile","survival",2.37381007165048e-09,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",4.73057100871439e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.18299631101878e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",4.78368625173643e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00242392032312209,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00620854457271056,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",7.69057688900777e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",8.48557498393485e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00577003320463351,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0139914428834758,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0101677442328523,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00244043148110345,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",1.03896305391815e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0614056096371264,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0136739885238745,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0106223287326413,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00260893264358128,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.71423370200145e-08,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000633715484320925,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.25401555802623e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0411921156566617,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000799166659098761,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",7.11266778497269e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00199769457120045,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0339175321446276,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.59089741696752e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000649101011019931,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00582860732216753,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000180182329871709,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0468578171678927,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.07240177488843e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0569892031653189,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000105248625345934,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0310927867419146,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",7.25052149349149e-08,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00116061076195877,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.51412105013386e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",8.03655452007361e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.068531326952658,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0279388228255599,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.24142618499149e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00017389925187786,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0385636208788283,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0557281243972439,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00385287650115465,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0113308034401267,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0225684810956238,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",1.89322770631641e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",1.16597158241845e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0037167233133644,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.000704534129515998,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00459536947102287,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",3.76898395473072e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",6.24019114276576e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",5.50338779506186e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.0942835119175853,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0.00474367576110415,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","male adult","survival",0,1,5,27,1,0
