"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0671164369650944,0.000924719509629108
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",3.12168002448432e-05,0.0837714503112742
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0987069356088569,0.0039166769755649
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00033257071048354,2.36549946232618e-10
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00037344809484884,0.0114985027416293
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000698226238277187,3.48617484637692e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00406027342003652,0.0785179296954556
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0104674796564387,0.00340413867492425
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000921967539589148,0.310988758367279
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0310968620993522,0.018679572066402
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0224080463756806,0.050370435290419
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",1.11015051709067e-10,0.0236655713288774
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000103691956712397,0.0308853469912756
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",6.55551656533937e-05,0.0125241028925161
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00139008096793973,0.00342913104916277
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00635201686135477,0.0124498981753626
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.151972449756074,0.140543950874108
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00385798463869871,0.0595983619422921
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.062093455841509,0.215924842706887
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0507882700804158,2.49766909841439e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0454300392784823,0.00954927953925532
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0289951718129857,0.000136890423289603
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0347617592271625,0.00938928413980984
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00262928321921928,0.208615241155549
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.289607757020646,1.68574641652816e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0641114916536261,0.383573904960109
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0410261844448862,0.283991443120824
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.091506203892851,0.139644352462237
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0818458173089033,0.0639199566632305
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0279290854022125,0.00878127043147434
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0344073263430873,0.00423304257277791
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.235920955032386,0.615150029326624
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.451563308793951,0.115630989528815
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",2.66114660747682e-06,0.338313003727194
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00287569552261113,7.00652550402832e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.40879251659652e-06,0.00572642733488149
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.154278643805238,3.37428026301561e-07
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.523349791025737,0.0667068016851768
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0445807029934826,0.332688063392745
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0669976010838194,0.0590681059030769
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0293933104757537,0.036893808850417
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000183198809754447,0.00373967144408242
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00602903003952383,3.10571533026753e-07
