"Name","locality","Longitude","Latitude","Altitude","month","year","pet","pr","tas","tasmax","tasmin","X","pet_c","pet_scaled","pr_scaled","tas_scaled"
"Kodská stena","Ks",14.12305,49.93391,350,7,2013,14853,40.86,20.35,24.75,14.65,7,30.0576389659901,0.934399162431263,-0.980651644273721,0.867893259158621
"Radotánské údolí","Ru",14.312,49.99823,290,7,2013,14816,44.69,20.35,24.75,14.55,8,30.0119505026327,0.856996671088793,-0.905919896062419,0.794721278383824
"Haknovec","Hk",14.19022,49.93912,287,7,2014,13707,119.2,20.55,25.05,15.45,5,26.8936684183606,0.0972231203822495,1.0725772681042,0.778916706078252
"Císarská rokle","Cr",14.13109,49.92955,270,7,2014,13569,121.73,20.35,24.85,15.35,6,26.4736120064909,0.0620126819375004,1.10100877855686,0.753646164918257
"Kodská stena","Ks",14.12305,49.93391,350,7,2014,13891,120.68,20.15,24.65,15.15,7,26.3554567109917,0.0528892128447235,1.08917354898148,0.75456961703919
"Radotánské údolí","Ru",14.312,49.99823,290,7,2014,13837,127.56,20.35,25.05,15.25,8,26.9570308379303,0.151849664959516,1.06375278411239,0.794721278383824
"Haknovec","Hk",14.19022,49.93912,287,7,2015,14700,37.65,22.25,27.55,16.65,5,34.118534320364,1.80797122216217,-1.03517786072931,1.73811272045377
"Císarská rokle","Cr",14.13109,49.92955,270,7,2015,14877,40.83,22.15,27.45,16.45,6,34.1602105525197,1.88060271943265,-0.98910133766191,1.77044848614253
"Kodská stena","Ks",14.12305,49.93391,350,7,2015,15462,41.54,21.95,27.25,16.25,7,33.9533591205832,1.86199154998654,-0.963018455456212,1.77448239611414
"Radotánské údolí","Ru",14.312,49.99823,290,7,2015,15082,36.7,21.95,27.25,16.25,8,33.9522249230157,1.76650429021351,-1.09582800170495,1.68742189245882
"Haknovec","Hk",14.19022,49.93912,287,7,2016,12869,99.38,19.95,24.35,15.15,5,26.1445052681204,-0.0801683294495901,0.560306187129578,0.440376936298675
"Císarská rokle","Cr",14.13109,49.92955,270,7,2016,12837,102.24,19.85,24.15,15.05,6,25.7183435679414,-0.116678015873215,0.597470507047543,0.471201075689295
"Kodská stena","Ks",14.12305,49.93391,350,7,2016,13155,101.87,19.55,23.95,14.85,7,25.5815837272677,-0.131374199348979,0.601408428897158,0.414598690680863
"Radotánské údolí","Ru",14.312,49.99823,290,7,2016,13126,101.63,19.75,24.15,14.85,8,26.0414104866487,-0.0594969563337731,0.44744274915483,0.459958548105693
"Haknovec","Hk",14.19022,49.93912,287,7,2017,13108,57.13,19.55,23.95,14.95,5,26.7170577247103,0.0554041561254062,-0.531694477410158,0.214683756445591
"Císarská rokle","Cr",14.13109,49.92955,270,7,2017,13124,58.6,19.45,23.75,14.85,6,26.3357879842314,0.0294045793668101,-0.530000512381223,0.245245004306137
"Kodská stena","Ks",14.12305,49.93391,350,7,2017,13499,58.71,19.25,23.65,14.65,7,26.4592560726921,0.0776044115565278,-0.517780437814121,0.2446132275017
"Radotánské údolí","Ru",14.312,49.99823,290,7,2017,13315,60.51,19.25,23.75,14.55,8,26.7739103443476,0.109581166280904,-0.529906600534901,0.180989606207261
"Haknovec","Hk",14.19022,49.93912,287,7,2018,14569,20.9,21.85,26.95,16.25,5,33.6970123652439,1.70816066590253,-1.46810120110897,1.51241954060072
"Císarská rokle","Cr",14.13109,49.92955,270,7,2018,14576,22.91,21.65,26.75,16.15,6,33.2823681137489,1.67291195685681,-1.45207752162533,1.48800339691357
"Kodská stena","Ks",14.12305,49.93391,350,7,2018,15060,22.94,21.45,26.65,15.95,7,33.3857440742126,1.72683928668691,-1.44533803193512,1.49117329081554
"Radotánské údolí","Ru",14.312,49.99823,290,7,2018,14885,19.39,21.55,26.75,15.95,8,33.6330071394533,1.69282134955125,-1.50725595022463,1.46424673894005
"Haknovec","Hk",14.19022,49.93912,287,8,1979,9154,57.07,16.75,21.05,12.45,5,23.8279960330303,-0.8995351118155,-0.415171318068734,-1.40939416996572
"Císarská rokle","Cr",14.13109,49.92955,270,8,1979,9015,57.91,16.65,20.85,12.35,6,23.4849279470505,-0.920335147685899,-0.423654892061315,-1.37352120949591
"Kodská stena","Ks",14.12305,49.93391,350,8,1979,9346,57.94,16.45,20.65,12.15,7,23.3374519083204,-0.941802369314409,-0.413668449180548,-1.3828793675742
"Radotánské údolí","Ru",14.312,49.99823,290,8,1979,9264,60.07,16.55,20.85,12.15,8,23.7003490940325,-0.885055015184147,-0.437931111322885,-1.3806469669405
"Haknovec","Hk",14.19022,49.93912,287,8,1980,9936,35.8,17.55,21.55,12.75,5,25.1740533782323,-0.535192638461279,-1.04277473907879,-0.890559952514812
"Císarská rokle","Cr",14.13109,49.92955,270,8,1980,9801,35.47,17.35,21.45,12.65,6,25.1257677749727,-0.476575379023707,-1.06491327069614,-0.91884925202726
"Kodská stena","Ks",14.12305,49.93391,350,8,1980,10199,35.13,17.15,21.25,12.45,7,24.9803516995443,-0.493251264633812,-1.06878290777901,-0.928775959686567
"Radotánské údolí","Ru",14.312,49.99823,290,8,1980,10049,37.29,17.15,21.35,12.45,8,25.0749954070282,-0.513699000064861,-1.06082237248364,-0.991152524432045
"Haknovec","Hk",14.19022,49.93912,287,8,1981,9578,47.52,17.45,21.35,13.05,5,23.7204032818767,-0.928657651958398,-0.696958467605454,-0.955414229696152
"Císarská rokle","Cr",14.13109,49.92955,270,8,1981,9482,51.76,17.25,21.25,12.95,6,23.5445992937275,-0.904197227002513,-0.599400838077544,-0.983802388808512
"Kodská stena","Ks",14.12305,49.93391,350,8,1981,9882,51.45,17.15,21.05,12.75,7,23.4084934362583,-0.922406325803432,-0.600064452525749,-0.928775959686567
"Radotánské údolí","Ru",14.312,49.99823,290,8,1981,9745,47.2,17.15,21.05,12.75,8,23.4279172839903,-0.958651539913855,-0.789845533234162,-0.991152524432045
"Haknovec","Hk",14.19022,49.93912,287,8,1982,9712,56.44,18.75,23.35,14.35,5,26.2976955712262,-0.231052122293971,-0.433760417985817,-0.112308626338466
"Císarská rokle","Cr",14.13109,49.92955,270,8,1982,9596,58.08,18.55,23.25,14.25,6,26.1927773696513,-0.188006121477995,-0.418796874041355,-0.139411610652421
"Kodská stena","Ks",14.12305,49.93391,350,8,1982,9996,56.87,18.35,23.05,14.05,7,26.0741469227227,-0.194618896261845,-0.444399377312962,-0.150312974736331
"Radotánské údolí","Ru",14.312,49.99823,290,8,1982,9881,66.46,18.55,23.15,14.05,8,25.9551264135262,-0.275934609133108,-0.26320437037393,-0.0823321585790284
"Haknovec","Hk",14.19022,49.93912,287,8,1983,9981,149.42,18.55,23.35,13.75,5,24.7699062049031,-0.644584694642799,2.30975467771305,-0.242017180701184
"Císarská rokle","Cr",14.13109,49.92955,270,8,1983,9835,152.1,18.45,23.15,13.55,6,24.5668258609177,-0.62773939287552,2.26797285676284,-0.204364747433636
"Kodská stena","Ks",14.12305,49.93391,350,8,1983,10247,151.07,18.25,23.05,13.35,7,24.7258707082579,-0.562730687768146,2.26107111808271,-0.215184890148866
"Radotánské údolí","Ru",14.312,49.99823,290,8,1983,10171,154.47,18.25,23.15,13.45,8,24.5887349914414,-0.645060593614719,2.14332152491834,-0.277079379833257
"Haknovec","Hk",14.19022,49.93912,287,8,1984,9812,55.45,17.75,22.65,13.05,5,26.9838464283839,-0.045329053895692,-0.46297186071266,-0.760851398152094
"Císarská rokle","Cr",14.13109,49.92955,270,8,1984,9615,57.38,17.65,22.45,12.95,6,26.6010220818187,-0.0775976733491084,-0.438800477652958,-0.723989841683541
"Kodská stena","Ks",14.12305,49.93391,350,8,1984,9976,56.77,17.45,22.35,12.75,7,26.723902709976,-0.0172199595147997,-0.447271426671131,-0.734160213448999
"Radotánské údolí","Ru",14.312,49.99823,290,8,1984,9902,60.32,17.55,22.55,12.65,8,27.227995494694,0.0679266337788289,-0.431095166841314,-0.731489562759765
"Haknovec","Hk",14.19022,49.93912,287,8,1985,10154,103.94,18.15,23.05,13.25,5,26.2916651038256,-0.232684411895921,0.967798702746559,-0.50143428942662
"Císarská rokle","Cr",14.13109,49.92955,270,8,1985,10004,105.48,17.95,22.85,13.05,6,26.1146981058932,-0.20912240317289,0.935732856230065,-0.529130431339822
"Kodská stena","Ks",14.12305,49.93391,350,8,1985,10395,105.17,17.75,22.75,12.95,7,26.0412154340326,-0.203609983673035,0.942800462682906,-0.539544467211468
"Radotánské údolí","Ru",14.312,49.99823,290,8,1985,10312,105.03,17.85,22.85,12.95,8,26.2014270215997,-0.209397339530786,0.79144514424285,-0.536742341505537
"Haknovec","Hk",14.19022,49.93912,287,8,1986,9721,125.95,18.35,23.15,14.05,5,24.2898259282205,-0.77452985339743,1.61723693953223,-0.371725735063902
"Císarská rokle","Cr",14.13109,49.92955,270,8,1986,9613,124.2,18.15,22.95,13.95,6,24.011645901198,-0.777885998472645,1.47068636995751,-0.399224157777355
"Kodská stena","Ks",14.12305,49.93391,350,8,1986,9993,122.54,17.95,22.85,13.75,7,24.1952258067612,-0.707609491716447,1.44167543619695,-0.409800636386398
"Radotánské údolí","Ru",14.312,49.99823,290,8,1986,9834,138.56,18.05,22.85,13.75,8,23.6139303112806,-0.908400754732423,1.70828201811116,-0.406910860669397
"Haknovec","Hk",14.19022,49.93912,287,8,1987,8960,74.3,16.25,20.35,11.95,5,22.4707382958769,-1.26690923795973,0.0932258114095564,-1.73366555587254
"Císarská rokle","Cr",14.13109,49.92955,270,8,1987,8855,71.74,16.15,20.15,11.85,6,22.2276064327659,-1.26037364188764,-0.0284408378492116,-1.6982868934021
"Kodská stena","Ks",14.12305,49.93391,350,8,1987,9205,70.8,15.95,19.95,11.65,7,22.1125758042647,-1.27622296666669,-0.0443229017199508,-1.7072389446368
"Radotánské údolí","Ru",14.312,49.99823,290,8,1987,9123,83.62,15.95,20.05,11.65,8,21.9202473120105,-1.36594344301387,0.206014858841106,-1.77014140944892
"Haknovec","Hk",14.19022,49.93912,287,8,1988,10029,68.86,17.85,22.85,12.95,5,27.3330212068794,0.0491834145986354,-0.0672895910490566,-0.695997120970716
"Císarská rokle","Cr",14.13109,49.92955,270,8,1988,9859,69.97,17.75,22.75,12.85,6,27.2409887951601,0.095479232654265,-0.0790213784099796,-0.659036704902326
"Kodská stena","Ks",14.12305,49.93391,350,8,1988,10212,69.99,17.55,22.55,12.65,7,27.0759307036245,0.0788921382972701,-0.0675865015211238,-0.669288298036501
"Radotánské údolí","Ru",14.312,49.99823,290,8,1988,10136,73.41,17.55,22.65,12.55,8,27.3160579267609,0.0917163995861654,-0.073165113786255,-0.731489562759765
"Haknovec","Hk",14.19022,49.93912,287,8,1989,10108,61.02,18.05,22.55,13.85,5,24.9745749587045,-0.589186222769278,-0.298620612239411,-0.566288566607998
"Císarská rokle","Cr",14.13109,49.92955,270,8,1989,10015,62.75,17.95,22.35,13.65,6,24.7980969472849,-0.565192883436795,-0.285344261375373,-0.529130431339822
"Kodská stena","Ks",14.12305,49.93391,350,8,1989,10433,62.34,17.75,22.15,13.55,7,24.4595608034426,-0.635439688420741,-0.28729827742109,-0.539544467211468
"Radotánské údolí","Ru",14.312,49.99823,290,8,1989,10370,58.69,17.85,22.45,13.45,8,25.4708703524108,-0.406754733155604,-0.475665524861157,-0.536742341505537
"Haknovec","Hk",14.19022,49.93912,287,8,1990,11044,36.88,19.75,25.65,14.55,5,32.865963720719,1.5468060586892,-1.01090771064951,0.536234145475162
"Císarská rokle","Cr",14.13109,49.92955,270,8,1990,10956,36.43,19.55,25.45,14.45,6,32.5330476715317,1.52669925959566,-1.03747975717165,0.510119757159951
"Kodská stena","Ks",14.12305,49.93391,350,8,1990,11476,36.49,19.45,25.35,14.25,7,32.6227961373271,1.59331963478404,-1.02972303650791,0.563278094801407
"Radotánské údolí","Ru",14.312,49.99823,290,8,1990,11226,41.78,19.45,25.45,14.25,8,32.6068671634124,1.52101047785525,-0.938048809594622,0.501909505183657
"Haknovec","Hk",14.19022,49.93912,287,8,1991,9716,53.47,18.55,23.55,14.05,5,27.5405377678798,0.105352713303729,-0.521394746166346,-0.242017180701184
"Císarská rokle","Cr",14.13109,49.92955,270,8,1991,9607,53.47,18.45,23.45,13.95,6,27.4812933431285,0.160468812258735,-0.550534892112056,-0.204364747433636
"Kodská stena","Ks",14.12305,49.93391,350,8,1991,10026,53.14,18.25,23.25,13.75,7,27.3288550689127,0.147946565144653,-0.551526818372684,-0.215184890148866
"Radotánské údolí","Ru",14.312,49.99823,290,8,1991,9938,57.69,18.35,23.45,13.85,8,27.4289374885258,0.12221042837679,-0.503009302787442,-0.212163639415168
"Haknovec","Hk",14.19022,49.93912,287,8,1992,11975,48.99,21.75,27.65,16.55,5,34.2687845773833,1.92651292809692,-0.653583901132263,1.83331968910242
"Císarská rokle","Cr",14.13109,49.92955,270,8,1992,11917,45.82,21.65,27.45,16.45,6,34.0083142515011,1.92568028449635,-0.769145703010291,1.87413562956595
"Kodská stena","Ks",14.12305,49.93391,350,8,1992,12445,45.61,21.45,27.25,16.25,7,33.8301313691785,1.92295115270109,-0.767792135042848,1.86071640305181
"Radotánské údolí","Ru",14.312,49.99823,290,8,1992,12161,64.12,21.45,27.35,16.15,8,33.6159211807418,1.79360298064889,-0.327188810721434,1.80022431354513
"Haknovec","Hk",14.19022,49.93912,287,8,1993,10754,45.07,17.85,22.75,12.85,5,27.9216564155405,0.208511550648263,-0.76924941172744,-0.695997120970716
"Císarská rokle","Cr",14.13109,49.92955,270,8,1993,10609,44.45,17.65,22.55,12.75,6,27.6099801809863,0.195271746966839,-0.808295612935857,-0.723989841683541
"Kodská stena","Ks",14.12305,49.93391,350,8,1993,11019,43.89,17.45,22.35,12.55,7,27.4580909812761,0.183231073405403,-0.817191384003363,-0.734160213448999
"Radotánské údolí","Ru",14.312,49.99823,290,8,1993,10893,50.17,17.55,22.45,12.65,8,27.2446883147902,0.0724361422199648,-0.708634512793098,-0.731489562759765
"Haknovec","Hk",14.19022,49.93912,287,8,1994,11367,107.45,19.25,24.15,14.75,5,26.1795673464933,-0.263026339236178,1.07136654514173,0.211962759568348
"Císarská rokle","Cr",14.13109,49.92955,270,8,1994,11219,114.1,19.05,23.95,14.55,6,25.8519621760567,-0.28017847669052,1.18206294641866,0.185354073253765
"Kodská stena","Ks",14.12305,49.93391,350,8,1994,11703,114.01,18.95,23.75,14.35,7,25.7044971951267,-0.295542150707277,1.19668962594509,0.238918517738805
"Radotánské údolí","Ru",14.312,49.99823,290,8,1994,11498,110.31,18.95,23.85,14.35,8,25.9824279045487,-0.268559204407489,0.93582029169363,0.177330803093288
"Haknovec","Hk",14.19022,49.93912,287,8,1995,11016,83.3,18.55,23.05,13.95,5,25.4901580695743,-0.449631376533666,0.358784381653585,-0.242017180701184
"Císarská rokle","Cr",14.13109,49.92955,270,8,1995,10807,88.15,18.35,22.75,13.85,6,24.7406595791171,-0.580726631933749,0.440500783959945,-0.269317884214888
"Kodská stena","Ks",14.12305,49.93391,350,8,1995,11223,87.94,18.15,22.65,13.65,7,24.873592025906,-0.522399219853982,0.447946358270301,-0.280056805561365
"Radotánské údolí","Ru",14.312,49.99823,290,8,1995,11234,82.86,18.35,22.95,13.65,8,25.7323414647641,-0.336119203540195,0.18523358761713,-0.212163639415168
"Haknovec","Hk",14.19022,49.93912,287,8,1996,9319,79.41,17.35,21.55,12.95,5,23.5389180072375,-0.977780963142063,0.244004066292555,-1.02026850687753
"Císarská rokle","Cr",14.13109,49.92955,270,8,1996,9107,88.88,17.25,21.45,12.85,6,23.2120763949727,-0.994126958177525,0.461361684869188,-0.983802388808512
"Kodská stena","Ks",14.12305,49.93391,350,8,1996,9439,87.87,17.05,21.25,12.65,7,23.0983782349825,-1.00707522457229,0.445935923719583,-0.993647875099103
"Radotánské údolí","Ru",14.312,49.99823,290,8,1996,9361,73.31,17.15,21.45,12.65,8,23.9447830891476,-0.81902200470904,-0.0758994915788833,-0.991152524432045
"Haknovec","Hk",14.19022,49.93912,287,8,1997,10845,49.14,19.55,24.15,14.05,5,29.3172050063352,0.586250008128171,-0.649157924961529,0.406525591112444
"Císarská rokle","Cr",14.13109,49.92955,270,8,1997,10632,49.55,19.45,24.05,13.95,6,29.243010829976,0.636919548709677,-0.662555072337034,0.445166620378736
"Kodská stena","Ks",14.12305,49.93391,350,8,1997,11006,48.95,19.25,23.85,13.85,7,28.8964452001528,0.575936323747233,-0.671865686479986,0.433534263976336
"Radotánské údolí","Ru",14.312,49.99823,290,8,1997,10884,58.45,19.35,23.95,13.65,8,29.1558886729317,0.588740403457383,-0.482228031563466,0.436993764765568
"Haknovec","Hk",14.19022,49.93912,287,8,1998,11011,25.5,18.75,23.65,13.35,5,29.955501999032,0.759020288594048,-1.34669176946918,-0.112308626338466
"Císarská rokle","Cr",14.13109,49.92955,270,8,1998,10989,26.17,18.65,23.55,13.25,6,29.871606753671,0.806921261816629,-1.33067543296458,-0.074458473871169
"Kodská stena","Ks",14.12305,49.93391,350,8,1998,11494,26.12,18.45,23.45,13.05,7,29.9639215457079,0.867383006361057,-1.32755455495008,-0.0854410593237963
"Radotánské údolí","Ru",14.312,49.99823,290,8,1998,11282,27.36,18.45,23.35,13.05,8,29.5327288420405,0.690542490448151,-1.33234608729164,-0.14724789899708
"Haknovec","Hk",14.19022,49.93912,287,8,1999,10058,45.55,18.55,23.35,13.55,5,28.1978869581145,0.283279924712043,-0.755086287981092,-0.242017180701184
"Císarská rokle","Cr",14.13109,49.92955,270,8,1999,9978,46.97,18.35,23.15,13.45,6,27.8247676316093,0.253360310992443,-0.736282639934086,-0.269317884214888
"Kodská stena","Ks",14.12305,49.93391,350,8,1999,10458,45.76,18.25,22.95,13.25,7,27.6932975687433,0.247448121335001,-0.763484061005594,-0.215184890148866
"Radotánské údolí","Ru",14.312,49.99823,290,8,1999,10311,42.75,18.35,23.25,13.35,8,28.2756506621135,0.350947105673308,-0.911525345006127,-0.212163639415168
"Haknovec","Hk",14.19022,49.93912,287,8,2000,11046,38.88,19.95,24.55,14.45,5,29.9409752467781,0.755088277179477,-0.951894695039722,0.665942699837917
"Císarská rokle","Cr",14.13109,49.92955,270,8,2000,10836,39.28,19.75,24.35,14.35,6,29.5895342809656,0.730635683478241,-0.956036513895841,0.640026030722418
"Kodská stena","Ks",14.12305,49.93391,350,8,2000,11228,38.87,19.55,24.15,14.15,7,29.4299500732538,0.721595968638693,-0.961368261783472,0.628150010213905
"Radotánské údolí","Ru",14.312,49.99823,290,8,2000,11165,40.73,19.65,24.35,14.15,8,29.7981974466629,0.762257928972098,-0.966759776417221,0.631740986019797
"Haknovec","Hk",14.19022,49.93912,287,8,2001,10183,99.23,19.25,23.85,14.85,5,25.370297462236,-0.482074504080225,0.828823050985517,0.211962759568348
"Císarská rokle","Cr",14.13109,49.92955,270,8,2001,10013,104.56,19.05,23.75,14.65,6,25.3668942632339,-0.4113635083534,0.9094424057691,0.185354073253765
"Kodská stena","Ks",14.12305,49.93391,350,8,2001,10420,104.54,18.95,23.55,14.55,7,25.0089732352996,-0.485436897896869,0.924706551726439,0.238918517738805
"Radotánské údolí","Ru",14.312,49.99823,290,8,2001,10329,99.51,19.05,23.75,14.55,8,25.6114937207178,-0.368765809609626,0.640507490089761,0.24224654351134
"Haknovec","Hk",14.19022,49.93912,287,8,2002,10495,162.44,19.65,23.85,15.25,5,22.5184902710474,-1.25398402878999,2.69392940933275,0.471379868293821
"Císarská rokle","Cr",14.13109,49.92955,270,8,2002,10183,166.21,19.45,23.65,15.15,6,22.061383017293,-1.30532822132998,2.67118835241959,0.445166620378736
"Kodská stena","Ks",14.12305,49.93391,350,8,2002,10545,164.25,19.35,23.45,14.95,7,21.9959577822633,-1.30806248778284,2.63960722348945,0.498406179388871
"Radotánské údolí","Ru",14.312,49.99823,290,8,2002,10553,179.51,19.45,23.65,14.95,8,21.9929985255139,-1.34628995070365,2.82800972419249,0.501909505183657
"Haknovec","Hk",14.19022,49.93912,287,8,2003,13067,23.44,22.45,28.35,16.55,5,37.0861498908922,2.68909993846841,-1.40747517554726,2.28729962937199
"Císarská rokle","Cr",14.13109,49.92955,270,8,2003,12983,21.74,22.35,28.25,16.55,6,36.8693114285542,2.69942762035911,-1.45726966724944,2.3288075870346
"Kodská stena","Ks",14.12305,49.93391,350,8,2003,13566,21.7,22.15,28.05,16.35,7,36.6726024069738,2.69901402083004,-1.45449913658118,2.31481981093945
"Radotánské údolí","Ru",14.312,49.99823,290,8,2003,13299,29.39,22.05,28.05,16.15,8,36.6757607862385,2.62020821870836,-1.27683821810128,2.18971875605355
"Haknovec","Hk",14.19022,49.93912,287,8,2004,11501,56.19,20.35,25.35,15.15,5,30.2832930685587,0.847744747058229,-0.44113704493704,0.925359808563353
"Císarská rokle","Cr",14.13109,49.92955,270,8,2004,11456,57.18,20.15,25.15,15.05,6,29.909788966368,0.817247516448614,-0.444515792970559,0.899838577847389
"Kodská stena","Ks",14.12305,49.93391,350,8,2004,11995,57.25,19.95,24.95,14.85,7,29.7377574523472,0.805634776518939,-0.433485589751918,0.887637671864008
