"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000149472459377062,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000135548365404605,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000146108824944817,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000160990622041732,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000155651028887903,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000170418678168702,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00016315945758675,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000158124160174099,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000161481138582564,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000164238077603176,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000164358560834358,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000162297851534519,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000154740624656569,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000159829828162789,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000172323953603482,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000165304158212771,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000163650587871386,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000167356527578059,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000163821269297146,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000159397672896903,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00015726650770149,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000164565663104702,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000155605354172127,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000154189412862983,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000152667800751574,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00016237940477703,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000155493369496609,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00014182789135065,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000142704178156391,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00014035910907122,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000137321769039969,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000124147202044576,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000138420818984746,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000133138911055569,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00014435204924488,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000155067757378232,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000142864906782101,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000125539813438752,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000132745563625063,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000131613317710702,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000141463289588022,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000145238999766644,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000143582625011659,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000139962674807701,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00014710636380615,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000146486814059229,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000143999634358391,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000149432581109873,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000139819967448923,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000141034844724369,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000123026675643913,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000138731436716004,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00011839370355793,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000136239052477165,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000134476914392766,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000125618813274594,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000126875361704529,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000132345705338424,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000127343174759809,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000127203870156317,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000127212721150035,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000122503025223527,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000126975035363905,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00012982063833551,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000121884169556688,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000129172175490128,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000136460276274409,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000132262210269169,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000130140880577718,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000132133937993321,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000123184905252833,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000136413370023679,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00012739554455761,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000121253982562897,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000122784677880044,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000129168234731151,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000130657017138145,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000119982988985264,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000115691036019053,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000114149080186306,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000108152027877941,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000120853716807446,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000115041421766279,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000117093674075749,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00011535268038786,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000125168520425171,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000135474712857399,0,2.8,3,12,0,0,1,37,0.000652419095454272
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000247715915204013,1,2.8,3,12,0,0,1,37,0.00108182183696242
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000246427677736915,1,2.8,3,12,0,0,1,37,0.0010762086595543
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000254293589496695,1,2.8,3,12,0,0,1,37,0.001110556013103
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000260979227032635,1,2.8,3,12,0,0,1,37,0.00113976212508805
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000254115680839807,1,2.8,3,12,0,0,1,37,0.00110975230101688
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000244655187924477,1,2.8,3,12,0,0,1,37,0.0010684745662738
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000236370770936987,1,2.8,3,12,0,0,1,37,0.00103231135711708
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000247424826522283,1,2.8,3,12,0,0,1,37,0.00108060472408988
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000251398909608568,1,2.8,3,12,0,0,1,37,0.00109793198742731
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000225613126032784,1,2.8,3,12,0,0,1,37,0.000985349445105898
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000228719995946469,1,2.8,3,12,0,0,1,37,0.000998907291418641
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000227152888843011,1,2.8,3,12,0,0,1,37,0.000992065695587093
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000215920679194747,1,2.8,3,12,0,0,1,37,0.000942998994937223
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000231594198556031,1,2.8,3,12,0,0,1,37,0.00101145855153676
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000228946476356537,1,2.8,3,12,0,0,1,37,0.000999898069402477
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000237193178150523,1,2.8,3,12,0,0,1,37,0.0010359089181286
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000236256827370823,1,2.8,3,12,0,0,1,37,0.00103179915455334
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000225134984786258,1,2.8,3,12,0,0,1,37,0.000983246736723883
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000234275836107617,1,2.8,3,12,0,0,1,37,0.00102315781546131
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000239208949064996,1,2.8,3,12,0,0,1,37,0.00104469760933694
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000229206739131345,1,2.8,3,12,0,0,1,37,0.0010010166807006
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000235700356639828,1,2.8,3,12,0,0,1,37,0.00102937205105878
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000228979995394269,1,2.8,3,12,0,0,1,37,0.00100003062641296
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000240921347972235,1,2.8,3,12,0,0,1,37,0.00105218437839047
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000252283401118851,1,2.8,3,12,0,0,1,37,0.00110179222209825
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000239937622332205,1,2.8,3,12,0,0,1,37,0.00104790456033768
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000251349841340471,1,2.8,3,12,0,0,1,37,0.00109775583584922
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000244922032457125,1,2.8,3,12,0,0,1,37,0.00106966968445712
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000237459425078205,1,2.8,3,12,0,0,1,37,0.00103709727565769
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000236301225670707,1,2.8,3,12,0,0,1,37,0.00103201970506787
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000242387167909676,1,2.8,3,12,0,0,1,37,0.00105861932308777
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000246401598543738,1,2.8,3,12,0,0,1,37,0.00107613313224632
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000241840796196632,1,2.8,3,12,0,0,1,37,0.00105622419130029
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000251235422886857,1,2.8,3,12,0,0,1,37,0.00109728270761953
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000239789488382753,1,2.8,3,12,0,0,1,37,0.00104727767109469
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000240942663013828,1,2.8,3,12,0,0,1,37,0.00105230699505705
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000245530537814422,1,2.8,3,12,0,0,1,37,0.00107232030992754
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00023138011706802,1,2.8,3,12,0,0,1,37,0.00101053701630524
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000229313910307563,1,2.8,3,12,0,0,1,37,0.00100150586778185
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000246316679069781,1,2.8,3,12,0,0,1,37,0.00107578144947665
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000237508258221713,1,2.8,3,12,0,0,1,37,0.00103732345041946
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000235001961577881,1,2.8,3,12,0,0,1,37,0.00102636551670837
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000234401692780165,1,2.8,3,12,0,0,1,37,0.00102376891188171
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000220886993320588,1,2.8,3,12,0,0,1,37,0.000964736181846066
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000220267540952454,1,2.8,3,12,0,0,1,37,0.000962019515187409
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000226208760457702,1,2.8,3,12,0,0,1,37,0.000987940766869371
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000221006489767999,1,2.8,3,12,0,0,1,37,0.000965245172532914
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000230985725974482,1,2.8,3,12,0,0,1,37,0.0010088109884054
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000235933671196598,1,2.8,3,12,0,0,1,37,0.00103042898032653
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000235287752093987,1,2.8,3,12,0,0,1,37,0.00102763598631173
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000249201140016092,1,2.8,3,12,0,0,1,37,0.0010883745185544
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000245373619242391,1,2.8,3,12,0,0,1,37,0.00107165897143467
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00025617987421907,1,2.8,3,12,0,0,1,37,0.00111885705703966
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000251148396870843,1,2.8,3,12,0,0,1,37,0.00109688340143269
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000265073365310563,1,2.8,3,12,0,0,1,37,0.00115768303217841
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00025859600260742,1,2.8,3,12,0,0,1,37,0.00112937211431473
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000243036991750512,1,2.8,3,12,0,0,1,37,0.00106144320646116
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000253501035862623,1,2.8,3,12,0,0,1,37,0.00110713645231781
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000241784010633596,1,2.8,3,12,0,0,1,37,0.00105597959207276
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000248235343845658,1,2.8,3,12,0,0,1,37,0.00108415524845091
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000244319926823929,1,2.8,3,12,0,0,1,37,0.00106703257983606
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000249142898184049,1,2.8,3,12,0,0,1,37,0.00108809459181773
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000253825196263472,1,2.8,3,12,0,0,1,37,0.00110852724390467
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.00025131618416578,1,2.8,3,12,0,0,1,37,0.00109757945926312
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000243243389641038,1,2.8,3,12,0,0,1,37,0.00106233255397801
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000242088537266921,1,2.8,3,12,0,0,1,37,0.00105727905146407
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000246706427857369,1,2.8,3,12,0,0,1,37,0.00107743543256824
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000247882484840069,1,2.8,3,12,0,0,1,37,0.00108255679900869
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000249046157400126,1,2.8,3,12,0,0,1,37,0.00108762376867938
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000243973525561733,1,2.8,3,12,0,0,1,37,0.00106547748276707
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b_l","C","all","all",0.000239166164960145,1,2.8,3,12,0,0,1,37,0.00104448541677318
