"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"168",12,2011,2.45788858559898,-2.12456597467355,-1.55278627095437,-2.32472553584849,-2.01298364176781,-0.392209457433749,-1.55139984611245
"169",1,2012,0.149728575298956,0.715802312466261,0.65902476163527,0.60083245007934,0.649498929749975,0.584962766417261,-1.5808768811212
"170",2,2012,-0.766575801781735,-0.331680948846156,-0.0634928677312256,-0.509681473253181,0.67508637965418,-0.75624996420126,-1.63948591021628
"171",3,2012,-1.1128601333839,0.429301055574571,0.261499836893419,0.451705083980229,-0.34022438268438,1.36041985571496,-1.44063330299401
"172",4,2012,0.872797817781461,1.19706989459022,0.989459354114733,1.23327429617459,1.00218008583454,2.15770203718133,-1.23959585812591
"173",5,2012,-0.751524828842893,0.8459208673234,0.984272543246701,0.615420001810535,1.43174561961121,0.107526407003339,-1.4766784917474
"174",6,2012,-0.448203329625018,1.30447852195646,1.24919222234286,1.20137973189403,1.98648040172585,0.367676205519552,-1.36740383842378
"175",7,2012,-0.746701114836519,0.0626698875787141,0.489853475436434,-0.216805061609437,0.41010492869159,-1.09263963001457,-1.45103963763208
"176",8,2012,-1.02918343386702,1.41524783712865,1.64809725627645,1.18774190264731,1.91623685692843,0.956457689815344,-1.5121430588952
"177",9,2012,-0.0912224432539178,-2.96102764162884,0.0570701001576142,-0.123757608794717,0.171712545686056,1.80768775855935,-0.848691699481891
"178",10,2012,-1.29416216383883,-3.49751359008995,0.0349762909400424,1.17748464277048,-0.555259171547054,0.904327709340546,-0.876336245195576
"179",11,2012,-0.935173731592064,0.962639440642197,0.690660555149939,0.979247844603964,0.642757678158623,0.512780147035405,-1.02876742561497
"180",12,2012,-0.0341339019828451,0.265972297260797,0.123242549711441,0.280661868875952,-0.140694477076105,1.16224320437319,-1.35809206440481
"181",1,2013,-0.757718974644716,-1.35016462277835,-1.59801224872237,-0.998172610590668,-1.00841714197405,0.70289868980868,-1.4036064547186
"182",2,2013,-0.0433206711491696,-1.32821671848271,-1.30657367953985,-1.0959638888454,0.347081987915963,-1.73735021551236,-1.24290492908283
"183",3,2013,-0.877424746683805,0.557097141322126,0.544250646207561,0.435007657328292,0.0190660073374628,0.714788676404568,-1.06849774284072
"184",4,2013,-0.627172815698244,0.320909610704017,0.110013902082505,0.426116912213465,-0.00751530356091832,0.950265176305949,-1.33966064689432
"185",5,2013,-0.881722383318672,0.164653857064359,0.455239148155992,-0.0961146188511702,-1.22813829908243,-0.335444591520691,-1.06667379030255
"186",6,2013,-0.360884282784753,1.57982864363541,1.51584433738921,1.45471614957647,0.897331416024523,1.89702165728332,-1.03974490781712
"187",7,2013,2.16624373235847,-1.35890152673284,-1.25961051300792,-1.32493341334875,-0.525693775894966,-1.18888051635676,0.123526668287904
"188",8,2013,0.0847308707150202,-0.28817918685176,-0.0131401292812655,-0.475832882877847,0.554100229533934,-0.342497009112579,0.636732515903575
"189",9,2013,2.05601776599388,-0.249228824187337,-0.0205584934674166,-0.92514184604462,-1.494230781852,-0.515113956189806,0.95780172726205
"190",10,2013,-1.02471720964351,-0.60864351109898,-1.96859143833936,-0.468686188827903,-0.667224986237514,0.499636175837356,0.858686584009864
"191",11,2013,-0.282069747551147,-0.648579099799788,-0.565397108412797,-0.659598277606982,0.536149703002476,-0.373120293972301,1.12194690025846
"192",12,2013,-0.479406194159024,-0.785747177155551,-1.29225669672838,-0.419577475836834,-0.0990880511940668,-0.0140993505077374,1.04636005329202
"193",1,2014,-1.01180428862894,0.463989616622389,-0.167212001084937,0.798028784639181,-0.443218481159043,0.742210664272487,0.906726649412386
"194",2,2014,-0.809120221230709,1.50437339983295,1.46357748898713,1.16386253338456,0.604799724281705,1.20595053842095,0.621905268646826
"195",3,2014,-0.987294593810515,0.132631570803459,-0.0428167121141739,0.195677875317175,0.66578870937678,-1.07311305091653,0.646578454762355
"196",4,2014,-0.297740013018122,-0.160260381266277,0.0582818166688443,-0.343173829043315,0.434226429299595,-0.43828721370074,0.836524589794456
"197",5,2014,0.149008256281247,-0.564929962432914,-0.33960126983395,-0.668094106731159,-0.0997026972124,0.273640531449853,0.972325917619431
"198",6,2014,-0.750909358671268,1.02657886211383,1.00435709852757,0.905023922529665,0.47842795998555,0.551197659731207,0.939769325807085
"199",7,2014,0.321634858145285,-0.0107405634276981,0.0727252176752258,-0.065339042806358,-0.135777648983901,-0.289147948578693,0.239321575997203
"200",8,2014,0.00364132363816639,-1.25717783819799,-1.02245766433128,-1.38281663242702,-0.505339369550678,-0.991974358576541,0.302399030508269
"201",9,2014,1.00088320892513,-0.000198293103721507,0.638568866500079,-0.902616049920477,0.55914122650886,0.936637115528413,-0.253611965810777
"202",10,2014,-0.614638046362408,0.709093997575389,0.390760188001451,0.888785173642507,1.12422804880984,0.094944642334169,-0.493288634142695
