"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"38",2,1988,-0.913330370789473,-1.19124263805876,-1.32422912325362,-0.775165949953179,0.180954325989906,0.087203441156066,0.064554772915847
"39",3,1988,-0.592420520889882,-2.19341839315922,-2.42988305031262,-2.56311439155052,-1.85156221923121,-0.558697396989642,-0.153315882214468
"40",4,1988,-0.302485928936116,-0.896500207416903,-1.14366569861358,-0.574758485025397,-1.19436555968722,-0.416207780041202,-0.0425447516846309
"41",5,1988,-0.843245883579449,-1.32910477384335,-1.40111942115779,-1.54866770756513,-0.950947855309191,-0.667030593369964,-0.025467046561613
"42",6,1988,1.66243403062423,-0.344453806015891,-0.302836140831139,0.207870022536682,-0.929783777662417,0.63804156622814,-0.0300407273134786
"43",7,1988,-0.268075762622683,-0.634460363498088,-0.806579858121911,0.0709918078760735,-0.589013694821089,-0.120551663574478,0.191846768027931
"44",8,1988,-0.832636742209242,-0.0789691237061822,-0.368211427250661,0.302199637633703,0.147862556361334,0.336217375300444,-0.368579843441161
"45",9,1988,-0.00222293160693088,-0.81766140513095,-1.56181282734934,-0.662462487227587,-0.807852780874137,0.606395884943329,0.0132831046499911
"46",10,1988,-1.67593947938742,0.648248725666166,0.596484540747372,0.965938435287956,1.48596885915766,0.445786304035903,-0.411306944144711
"47",11,1988,0.646405618960333,-1.13188272133926,-1.07038757735168,-1.13183805790393,0.0420203691086292,-0.39145728594072,-0.0750536550157622
"48",12,1988,0.218743643805276,-1.02015620235247,-0.966597836438022,-0.556079189504032,-0.248143155740243,0.0964764524077789,0.0696605370413678
"49",1,1989,-0.694564757272649,-1.31803901987567,-1.47467030732041,-0.972386241022833,-1.24364964378933,-0.184553770974025,-0.596712843935546
"50",2,1989,0.700765396686791,-1.18050885906701,-0.931769444054026,-1.22541311204076,-0.820242719693554,0.0375145686369834,-0.00712886724166744
"51",3,1989,-0.0437551709659319,0.142623979620393,0.183662991366,0.293022611949701,-0.466615886260084,1.80752714715071,0.0485908833555294
"52",4,1989,-0.384610916969678,0.232687428506795,0.23338583070189,0.341679795261697,0.263095095344469,1.72574330974511,-0.0682739135770171
"53",5,1989,-0.410550016045752,-0.0229329073023317,-0.312839593299958,0.249491846000773,-0.130624142718409,0.419081728743731,-0.107216826311541
