Plot,TagID,Transplant,Year_t,Height_t,Width_t,Perp_t,Goodbuds_t,Year_t1,Recruit,Newplant,Survival_t1,Height_t1,Width_t1,Perp_t1,Goodbuds_t1,comments,
3,18,0,2011,83,60,46,0,2012,0,0,1,71,73,52,2,,
3,19,0,2011,67,45,15,0,2012,0,0,1,84,62,16,0,,
3,20,0,2011,82,93,53,2,2012,0,0,1,99,102,75,6,,
3,21,0,2011,112,63,42,0,2012,0,0,1,104,79,66,5,,
3,22,0,2011,155,107,75,0,2012,0,0,1,158,130,98,55,,
3,23,0,2011,63,39,31,0,2012,0,0,1,69,44,32,0,,
3,24,0,2011,64,43,25,0,2012,0,0,1,63,58,34,1,,
3,25,0,2011,36,23,21,0,2012,0,0,1,52,38,26,0,,
3,26,0,2011,131,92,85,0,2012,0,0,1,142,129,128,36,,
3,27,0,2011,46,33,31,0,2012,0,0,1,37,38,28,0,,
3,28,0,2011,60,56,52,0,2012,0,0,1,65,76,68,0,,
3,30,0,2011,132,100,81,0,2012,0,0,1,142,102,98,18,,
3,31,0,2011,50,32,29,0,2012,0,0,1,65,42,25,0,,
3,33,0,2011,148,72,40,0,2012,0,0,1,148,85,64,36,,
3,34,0,2011,61,60,52,0,2012,0,0,1,67,67,56,6,,
3,35,0,2011,78,57,35,0,2012,0,0,1,89,57,45,10,,
3,36,0,2011,19,13,7,0,2012,0,0,0,,,,,,
3,37,0,2011,47,46,44,0,2012,0,0,1,57,53,47,0,,
3,38,0,2011,55,43,32,0,2012,0,0,1,66,47,43,1,,
3,39,0,2011,38,31,16,0,2012,0,0,0,,,,,,
3,40,0,2011,44,20,15,0,2012,0,0,1,64,35,31,0,,
3,41,0,2011,84,64,42,0,2012,0,0,1,101,78,50,46,,
3,43,0,2011,88,91,62,0,2012,0,0,1,95,100,53,9,,
3,44,0,2011,86,83,46,0,2012,0,0,1,99,111,68,3,,
3,45,0,2011,53,29,15,0,2012,0,0,1,67,46,22,2,,
3,46,0,2011,63,16,14,0,2012,0,0,1,71,47,28,0,,
3,47,0,2011,88,27,18,0,2012,0,0,1,97,46,33,1,,
3,48,0,2011,62,35,24,0,2012,0,0,1,69,42,30,0,,
3,49,0,2011,46,15,9,0,2012,0,0,0,,,,,,
3,50,0,2011,47,29,23,0,2012,0,0,1,28,34,21,0,,
3,51,0,2011,138,68,53,0,2012,0,0,1,156,73,66,11,,
3,52,0,2011,74,45,30,0,2012,0,0,1,82,60,51,2,,
3,53,0,2011,62,46,27,0,2012,0,0,1,69,48,41,1,,
3,54,0,2011,40,19,14,0,2012,0,0,1,42,19,12,0,,
3,56,0,2011,77,53,28,0,2012,0,0,1,97,64,42,5,,
3,57,0,2011,80,43,38,0,2012,0,0,1,86,59,45,6,,
3,58,0,2011,85,58,36,0,2012,0,0,1,102,73,31,0,,
3,60,0,2011,86,51,39,0,2012,0,0,1,92,57,33,0,,
3,61,0,2011,119,104,69,0,2012,0,0,1,114,107,72,2,,
3,62,0,2011,153,141,96,7,2012,0,0,1,160,159,126,149,,
3,63,0,2011,98,93,71,4,2012,0,0,1,99,100,75,54,,
3,64,0,2011,32,39,33,0,2012,0,0,1,53,47,39,0,,
3,65,0,2011,142,150,93,0,2012,0,0,1,91,109,100,38,,
3,66,0,2011,78,41,36,0,2012,0,0,1,87,37,36,1,,
3,67,0,2011,53,19,5,0,2012,0,0,0,,,,,,
3,68,0,2011,105,55,41,0,2012,0,0,0,,,,,,
3,69,0,2011,109,53,44,0,2012,0,0,0,,,,,,
3,70,0,2011,103,71,53,0,2012,0,0,1,112,93,63,6,,
3,71,0,2011,50,22,27,0,2012,0,0,1,29,18,14,0,,
3,72,0,2011,29,26,18,0,2012,0,0,1,12,22,11,0,,
3,73,0,2011,55,30,17,0,2012,0,0,1,51,11,5,0,,
3,75,0,2011,128,72,62,0,2012,0,0,1,131,77,40,0,,
3,76,0,2011,50,34,17,0,2012,0,0,0,,,,,,
3,77,0,2011,19,12,3,0,2012,0,0,1,27,15,10,0,,
3,78,0,2011,38,17,15,0,2012,0,0,1,41,17,14,0,,
3,79,0,2011,23,12,8,0,2012,0,0,0,,,,,,
3,80,0,2011,67,52,29,0,2012,0,0,1,70,76,17,0,,
3,81,0,2011,122,89,69,1,2012,0,0,1,28,96,77,30,,
3,84,0,2011,13,4,2,0,2012,0,0,1,18,13,7,0,,
3,85,0,2011,,,,,2012,0,0,1,10,6.5,3.5,0,,
3,87,0,2011,11,2,2,0,2012,0,0,1,22,9,4,0,,
3,88,0,2011,18,10,6,0,2012,0,0,0,,,,,,
3,90,0,2011,,,,,2012,0,1,,14,11,6,0,,
3,91,0,2011,,,,,2012,0,1,,23,20,12,0,,
3,92,0,2011,,,,,2012,0,1,,21,18,10,0,,
3,93,0,2011,,,,,2012,0,1,,29,18,8,0,,
3,95,0,2011,,,,,2012,0,1,,11,6,3,0,,
3,96,0,2011,,,,,2012,0,1,,21,12,7,0,,
3,97,0,2011,,,,,2012,0,1,,10,8,4.5,0,,
3,98,0,2011,,,,,2012,0,1,,19,18,8,0,,
3,99,0,2011,,,,,2012,0,1,,13,11,6.5,0,,
3,100,0,2011,,,,,2012,0,1,,30,20,17,0,,
3,101,0,2011,,,,,2012,0,1,,17,8,3,0,,
3,89A,0,2011,4,1,1,0,2012,0,0,1,7,2.5,1.5,0,,
3,89B,0,2011,3,0.5,0.5,0,2012,0,0,0,,,,,,
3,89C,0,2011,3,0.5,0.5,0,2012,0,0,1,6.5,1,1,0,,
3,89D,0,2011,3,0.5,0.5,0,2012,0,0,1,5.5,0.75,0.75,0,,
3,94A,0,2011,,,,,2012,0,1,,14,1.5,2,0,,
3,94B,0,2011,,,,,2012,0,1,,18,5,2,0,,
3,94C,0,2011,,,,,2012,0,1,,4.5,1,1,0,,
4,1,0,2011,12,7,1,0,2012,0,0,0,,,,,,
4,2,0,2011,29,17,10,0,2012,0,0,0,,,,,,
4,3,0,2011,33,14,13,0,2012,0,0,1,40,24,24,0,,
4,5,0,2011,24,21,19,0,2012,0,0,1,23.5,32,14,0,,
4,6,0,2011,44,15,11,0,2012,0,0,1,25,28,5,0,,
4,7,0,2011,68,23,18,0,2012,0,0,1,79,32,34,1,,
4,8,0,2011,81,55,53,0,2012,0,0,1,11,12,10,0,,
4,9,0,2011,59,52,34,0,2012,0,0,1,67,58,45,0,,
4,10,0,2011,29,24,6,0,2012,0,0,0,,,,,,
4,11,0,2011,35,18,8,0,2012,0,0,1,40,14,12,0,,
4,12,0,2011,112,59,32,0,2012,0,0,1,111,147,48,9,,
4,13,0,2011,41,30,18,0,2012,0,0,0,,,,,,
4,15,0,2011,36,24,21,0,2012,0,0,1,42,37,21,0,,
4,16,0,2011,54,34,20,0,2012,0,0,1,57,38,31,0,,
4,17,0,2011,161,43,39,0,2012,0,0,1,168,63,53,16,,
4,19,0,2011,43,21,14,0,2012,0,0,1,57,38,22,0,,
4,20,0,2011,42,37,28,0,2012,0,0,1,39,11,7,0,,
4,21,0,2011,42,21,10,0,2012,0,0,0,,,,,,
4,22,0,2011,62,34,28,0,2012,0,0,1,82,39,33,0,,
4,23,0,2011,90,48,35,0,2012,0,0,1,75,56,38,0,,
4,24,0,2011,23,16,15,0,2012,0,0,1,23,18,16,0,,
4,25,0,2011,69,43,18,0,2012,0,0,1,81,47,48,0,,
4,26,0,2011,57,28,18,0,2012,0,0,1,16,4,3,0,,
4,27,0,2011,63,34,20,0,2012,0,0,1,60,37,25,0,,
4,30,0,2011,47,19,18,0,2012,0,0,1,17,11,8,0,,
4,31,0,2011,23,20,16,0,2012,0,0,1,24,31,10,0,,
4,32,0,2011,37,27,13,0,2012,0,0,1,13,15,8,0,,
4,35,0,2011,72,64,61,0,2012,0,0,1,75,93,80,24,,
4,36,0,2011,16,11,4,0,2012,0,0,1,18,8,7,0,,
4,37,0,2011,38,15,17,0,2012,0,0,0,,,,,,
4,38,0,2011,51,39,18,0,2012,0,0,1,56,56,49,0,,
4,39,0,2011,68,53,31,0,2012,0,0,1,88,69,52,3,,
4,40,0,2011,64,39,35,0,2012,0,0,1,30,31,24,0,,
4,41,0,2011,55,40,24,0,2012,0,0,1,63,42,29,0,,
4,42,0,2011,9,21,10,0,2012,0,0,0,,,,,,
4,43,0,2011,20,29,16,0,2012,0,0,1,23,26,28,0,,
4,44,0,2011,12,12,8,0,2012,0,0,1,7,5,3,0,,
4,45,0,2011,38,32,20,0,2012,0,0,1,38,39,25,0,,
4,46,0,2011,31,25,15,0,2012,0,0,1,22,27,12,0,,
4,47,0,2011,62,35,27,0,2012,0,0,1,78,53,40,0,,
4,48,0,2011,66,29,26,0,2012,0,0,1,85,35,30,,,
4,49,0,2011,20,14,4,0,2012,0,0,1,19,10,6,0,,
4,50,0,2011,58,29,23,0,2012,0,0,0,,,,,,
4,51,0,2011,68,51,32,0,2012,0,0,1,50,49,19,0,,
4,52,0,2011,37,42,29,0,2012,0,0,1,31,28,11,0,,
4,53,0,2011,52,38,37,0,2012,0,0,1,58,58,47,0,,
4,54,0,2011,71,24,16,0,2012,0,0,1,75,50,26,0,,
4,55,0,2011,12,10,10,0,2012,0,0,0,,,,,,
4,56,0,2011,66,27,20,0,2012,0,0,1,77,49,24,0,,
4,57,0,2011,40,33,23,0,2012,0,0,1,49,47,31,0,,
4,58,0,2011,55,39,39,0,2012,0,0,1,59,67,55,2,,
4,60,0,2011,19,9,4,0,2012,0,0,0,,,,,,
4,61,0,2011,49,48,36,0,2012,0,0,1,51,67,35,0,,
4,62,0,2011,69,80,53,0,2012,0,0,1,86,98,64,39,,
4,63,0,2011,41,35,25,0,2012,0,0,1,36,21,11,0,,
4,64,0,2011,35,32,10,0,2012,0,0,1,43,48,38,0,,
4,65,0,2011,23,9,4,0,2012,0,0,1,32,8,3,0,,
4,66,0,2011,18,25,6,0,2012,0,0,1,31,22,7,0,,
4,67,0,2011,37,13,9,0,2012,0,0,1,47,29,19,0,,
4,68,0,2011,70,27,26,0,2012,0,0,1,80,35,31,0,,
4,70,0,2011,11,13,4,0,2012,0,0,1,16,10,5,0,,
4,72,0,2011,18,11,8.5,0,2012,0,0,1,28,16,14,0,,
4,73,0,2011,68,48,47,0,2012,0,0,1,57,41,35,0,,
4,74,0,2011,64,56,22,0,2012,0,0,1,75,67,40,4,,
4,75,0,2011,46,40,43,0,2012,0,0,1,58,66,47,0,,
4,76,0,2011,80,60,49,0,2012,0,0,,,,,,,
4,77,0,2011,65,44,15,0,2012,0,0,,,,,,,
4,78,0,2011,32,17,11,0,2012,0,0,,,,,,,
4,79,0,2011,21,10,9,0,2012,0,0,,,,,,,
4,80,0,2011,63,75,43,0,2012,0,0,1,74,79,54,5,,
4,81,0,2011,46,31,12,0,2012,0,0,1,36,18,20,0,,
4,82,0,2011,82,50,46,0,2012,0,0,1,87,58,39,2,,
4,83,0,2011,12,8,5,0,2012,0,0,1,20,20,16,0,,
4,84,0,2011,13,7,5,0,2012,0,0,1,18,9,9,0,,
4,85,0,2011,11,7,2,0,2012,0,0,0,,,,,,
4,86,0,2011,15,10,7,0,2012,0,0,1,30,14,10,0,,
4,87,0,2011,5.5,2,1,0,2012,0,0,1,8,4,2.5,0,,
4,88,0,2011,3.5,2.5,1,0,2012,0,0,1,3,1.5,0.5,0,,
4,89,0,2011,,,,,2012,0,0,,21,16,10,0,,
4,90,,,,,,,2012,0,1,,10,10,7,0,,
4,91,,,,,,,2012,0,1,,12,9,5,0,,
4,92,,,,,,,2012,0,1,,11,6,4.5,0,,
4,93,,,,,,,2012,0,1,,17,7,6,0,,
4,94,,,,,,,2012,0,1,,12,3,1.5,0,,
4,95,,,,,,,2012,0,1,,13,3,3,0,,
4,96,,,,,,,2012,0,1,,9.5,4,2,0,,
4,97,,,,,,,2012,0,1,,10,8,4.5,0,,
4,98,,,,,,,2012,0,1,,21,14,11,0,,
4,99,,,,,,,2012,0,1,,9,8,6,0,,
4,34X,0,2011,30,17,15,0,2012,0,0,1,38,40,25,0,,
4,34Y,0,2011,64,59,45,0,2012,0,0,1,68,66,53,5,,
4,59X,0,2011,40,19,17,0,2012,0,0,1,49,36,33,0,,
4,59Z,0,2011,8,9,5,0,2012,0,0,0,,,,0,,
4,59Z2,0,2011,,,,,2012,0,0,,4.5,3,2.5,,,
4,TR1,1,2011,16,19,16,0,2012,0,0,0,,,,,,
4,TR10,1,2011,22,20,15,0,2012,0,0,1,29,30,10,0,,
4,TR11,1,2011,22,20,8,0,2012,0,0,1,32,27,10,0,,
4,TR12,1,2011,40,28,13,0,2012,0,0,0,,,,,,
4,TR13,1,2011,33,28,21,0,2012,0,0,1,43,34,26,0,,
4,TR14,1,2011,33,24,15,0,2012,0,0,1,45,34,17,0,,
4,TR2,1,2011,38,24,23,0,2012,0,0,1,38,29,28,0,,
4,TR3,1,2011,24,29,23,0,2012,0,0,1,38,34,31,0,,
4,TR4,1,2011,27,22,15,0,2012,0,0,1,58,39,32,0,,
4,TR5,1,2011,22,11,9,0,2012,0,0,1,23,18,15,0,,
