"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge"
"MonteraTorero",3,10,"MT3.10.45",1950,5.85793315448346,6.12905021006055,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",16,5,6
"MonteraTorero",3,10,"MT3.10.46",1950,5.25749537202778,5.08140436498446,1,1,4,"1",NA,2020,70,">three","PD","SR","SR",16,5,6
"MonteraTorero",4,1,"MT4.1.3",1950,5.42934562895444,4.49980967033027,1,1,2,"1",NA,2020,70,">three","PD","SR","SR",7,1,1
"MonteraTorero",4,1,"MT4.1.7",1950,4.00733318523247,4.0943445622221,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",7,1,1
"MonteraTorero",4,1,"MT4.1.8",1950,2.89037175789616,3.49650756146648,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",7,1,1
"MonteraTorero",4,1,"MT4.1.9",1950,3.04452243772342,3.29583686600433,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",7,1,1
"MonteraTorero",4,1,"MT4.1.10",1950,4.43081679884331,4.969813299576,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"SR",7,1,1
"MonteraTorero",4,1,"MT4.1.11",1950,3.78418963391826,4.00733318523247,0,NA,NA,"1",3.78418963391826,2020,70,">three","PD","SD","J",7,1,1
"MonteraTorero",4,1,"MT4.1.12",1950,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2020,70,">three","PD","SD",NA,7,1,1
"MonteraTorero",4,2,"MT4.2.1",1950,4.91265488573605,5.12396397940326,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.6",1950,3.68887945411394,3.87120101090789,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.7",1950,4.27666611901606,4.49980967033027,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.8",1950,5.29831736654804,5.60947179518496,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",16,5,2
"MonteraTorero",4,2,"MT4.2.13",1950,3.91202300542815,4.24849524204936,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.14",1950,3.46573590279973,4.02535169073515,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.15",1950,4.43081679884331,5.29831736654804,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.16",1950,3.80666248977032,5.48063892334199,0,NA,NA,"1",3.80666248977032,2020,70,">three","PD","J","SR",16,5,2
"MonteraTorero",4,2,"MT4.2.17",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,2,"MT4.2.18",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,2,"MT4.2.19",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,2,"MT4.2.20",1950,4.49980967033027,4.71849887129509,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"SR",16,5,2
"MonteraTorero",4,2,"MT4.2.21",1950,1.79175946922805,2.63905732961526,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",16,5,2
"MonteraTorero",4,2,"MT4.2.22",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,2,"MT4.2.23",1950,2.30258509299405,NA,0,NA,NA,"0",2.30258509299405,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,2,"MT4.2.24",1950,2.30258509299405,NA,0,NA,NA,"0",2.30258509299405,2020,70,">three","PD","SD",NA,16,5,2
"MonteraTorero",4,3,"MT4.3.3",1950,5.7037824746562,NA,0,NA,NA,"0",NA,2020,70,">three","PD","LR",NA,1,1,1
"MonteraTorero",4,4,"MT4.4.1",1950,3.3322045101752,3.58351893845611,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,3,3
"MonteraTorero",4,4,"MT4.4.2",1950,5.42934562895444,5.75257263882563,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",10,3,3
"MonteraTorero",4,4,"MT4.4.3",1950,6.32793678372919,6.4118182677099,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",10,3,3
"MonteraTorero",4,4,"MT4.4.5",1950,4.85203026391962,5.37527840768417,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"SR",10,3,3
"MonteraTorero",4,4,"MT4.4.6",1950,2.07944154167984,1.79175946922805,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,3,3
"MonteraTorero",4,4,"MT4.4.7",1950,2.484906649788,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,10,3,3
"MonteraTorero",4,4,"MT4.4.8",1950,2.70805020110221,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,3,3
"MonteraTorero",4,4,"MT4.4.10",1950,3.3322045101752,4.00733318523247,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,3,3
"MonteraTorero",4,4,"MT4.4.16",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2020,70,">three","PD","SD",NA,10,3,3
"MonteraTorero",4,4,"MT4.4.17",1950,1.38629436111989,NA,0,NA,NA,"0",1.38629436111989,2020,70,">three","PD","SD",NA,10,3,3
"MonteraTorero",4,5,"MT4.5.1",1950,6.82871207164168,6.89467003943348,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",30,15,1
"MonteraTorero",4,5,"MT4.5.5",1950,0,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.6",1950,3.04452243772342,3.58351893845611,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.7",1950,3.04452243772342,2.484906649788,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.12",1950,2.70805020110221,2.484906649788,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.14",1950,2.07944154167984,2.484906649788,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.17",1950,4.27666611901606,4.43081679884331,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.24",1950,2.30258509299405,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.25",1950,2.30258509299405,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.27",1950,2.70805020110221,3.40119738166216,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.30",1950,1.79175946922805,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.31",1950,2.484906649788,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.32",1950,2.70805020110221,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.36",1950,2.484906649788,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.37",1950,2.70805020110221,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.38",1950,2.70805020110221,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.39",1950,1.38629436111989,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.40",1950,2.484906649788,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.41",1950,3.3322045101752,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.54",1950,2.89037175789616,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",30,15,1
"MonteraTorero",4,5,"MT4.5.55",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.56",1950,1.38629436111989,NA,0,NA,NA,"0",1.38629436111989,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.57",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.58",1950,0.693147180559945,NA,0,NA,NA,"0",0.693147180559945,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.59",1950,2.19722457733622,2.89037175789616,0,NA,NA,"1",2.19722457733622,2020,70,">three","PD","SD","J",30,15,1
"MonteraTorero",4,5,"MT4.5.60",1950,2.19722457733622,NA,0,NA,NA,"0",2.19722457733622,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.61",1950,1.79175946922805,NA,0,NA,NA,"0",1.79175946922805,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.62",1950,2.89037175789616,3.17805383034795,0,NA,NA,"1",2.89037175789616,2020,70,">three","PD","SD","J",30,15,1
"MonteraTorero",4,5,"MT4.5.63",1950,1.79175946922805,NA,0,NA,NA,"0",1.79175946922805,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,5,"MT4.5.65",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2020,70,">three","PD","SD",NA,30,15,1
"MonteraTorero",4,6,"MT4.6.1",1950,4.43081679884331,4.58496747867057,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.3",1950,4.64439089914137,5.19295685089021,1,1,3,"1",NA,2020,70,">three","PD","SR","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.4",1950,6.20050917404269,6.62804137617953,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",19,11,6
"MonteraTorero",4,6,"MT4.6.5",1950,2.89037175789616,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.7",1950,4.83628190695148,5.7037824746562,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",19,11,6
"MonteraTorero",4,6,"MT4.6.8",1950,5.28826703069454,5.5834963087817,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",19,11,6
"MonteraTorero",4,6,"MT4.6.11",1950,5.84354441703136,6.00388706710654,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",19,11,6
"MonteraTorero",4,6,"MT4.6.20",1950,1.79175946922805,1.38629436111989,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.21",1950,2.484906649788,2.19722457733622,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.22",1950,1.79175946922805,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,19,11,6
"MonteraTorero",4,6,"MT4.6.25",1950,3.04452243772342,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,19,11,6
"MonteraTorero",4,6,"MT4.6.26",1950,2.30258509299405,2.07944154167984,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.27",1950,2.70805020110221,2.07944154167984,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.28",1950,2.89037175789616,2.07944154167984,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",19,11,6
"MonteraTorero",4,6,"MT4.6.29",1950,1.79175946922805,2.70805020110221,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",19,11,6
"MonteraTorero",4,6,"MT4.6.34",1950,5.96614673912369,6.35957386867238,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",19,11,6
"MonteraTorero",4,6,"MT4.6.35",1950,1.79175946922805,2.484906649788,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",19,11,6
"MonteraTorero",4,6,"MT4.6.36",1950,3.17805383034795,3.68887945411394,0,NA,NA,"1",3.17805383034795,2020,70,">three","PD","SD","J",19,11,6
"MonteraTorero",4,7,"MT4.7.2",1950,4.18965474202643,4.49980967033027,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.7",1950,4.68213122712422,4.78749174278205,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.8",1950,5.03043792139244,5.34233425196481,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.13",1950,5.28826703069454,5.29831736654804,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.19",1950,4.51085950651685,4.17438726989564,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.21",1950,3.80666248977032,4.18965474202643,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.25",1950,2.484906649788,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.26",1950,2.89037175789616,3.40119738166216,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.27",1950,2.89037175789616,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,15,11,5
"MonteraTorero",4,7,"MT4.7.29",1950,4.58496747867057,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,15,11,5
"MonteraTorero",4,7,"MT4.7.30",1950,3.80666248977032,4.71849887129509,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",15,11,5
"MonteraTorero",4,7,"MT4.7.34",1950,3.17805383034795,3.68887945411394,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",15,11,5
"MonteraTorero",4,6,"MT4.7.35",1950,3.68887945411394,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,19,11,6
"MonteraTorero",4,7,"MT4.7.37",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2020,70,">three","PD","SD",NA,15,11,5
"MonteraTorero",4,7,"MT4.7.38",1950,2.89037175789616,2.484906649788,0,NA,NA,"1",2.89037175789616,2020,70,">three","PD","SD","J",15,11,5
"MonteraTorero",4,7,"MT4.7.39",1950,1.79175946922805,2.89037175789616,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",15,11,5
"MonteraTorero",4,8,"MT4.8.2",1950,4.71849887129509,5.52942908751142,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",20,11,3
"MonteraTorero",4,8,"MT4.8.3",1950,3.04452243772342,3.29583686600433,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.7",1950,4.85203026391962,5.13579843705026,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.15",1950,3.04452243772342,3.40119738166216,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.16",1950,2.89037175789616,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,20,11,3
"MonteraTorero",4,8,"MT4.8.17",1950,3.46573590279973,3.68887945411394,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.18",1950,2.70805020110221,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.20",1950,3.58351893845611,4.00733318523247,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.23",1950,3.46573590279973,3.40119738166216,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.25",1950,4.78749174278205,4.91265488573605,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.27",1950,2.484906649788,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,20,11,3
"MonteraTorero",4,8,"MT4.8.30",1950,3.91202300542815,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,20,11,3
"MonteraTorero",4,8,"MT4.8.31",1950,2.07944154167984,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.32",1950,2.484906649788,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.41",1950,2.484906649788,1.79175946922805,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.42",1950,3.46573590279973,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",20,11,3
"MonteraTorero",4,8,"MT4.8.47",1950,2.07944154167984,2.07944154167984,0,NA,NA,"1",2.07944154167984,2020,70,">three","PD","SD","J",20,11,3
"MonteraTorero",4,8,"MT4.8.48",1950,3.58351893845611,2.07944154167984,0,NA,NA,"1",3.58351893845611,2020,70,">three","PD","SD","J",20,11,3
"MonteraTorero",4,8,"MT4.8.49",1950,2.19722457733622,NA,0,NA,NA,"0",2.19722457733622,2020,70,">three","PD","SD",NA,20,11,3
"MonteraTorero",4,8,"MT4.8.54",1950,3.55534806148941,4.18965474202643,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"SR",20,11,3
"MonteraTorero",4,9,"MT4.9.1",1950,5.13579843705026,5.12396397940326,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",6,2,2
"MonteraTorero",4,9,"MT4.9.2",1950,4.88280192258637,4.90527477843843,1,1,3,"1",NA,2020,70,">three","PD","SR","SR",6,2,2
"MonteraTorero",4,9,"MT4.9.11",1950,3.80666248977032,4.14313472639153,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",6,2,2
"MonteraTorero",4,9,"MT4.9.14",1950,4.0943445622221,4.78749174278205,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",6,2,2
"MonteraTorero",4,9,"MT4.9.17",1950,3.04452243772342,3.58351893845611,0,NA,NA,"1",3.04452243772342,2020,70,">three","PD","SD","J",6,2,2
"MonteraTorero",4,9,"MT4.9.19",1950,2.70805020110221,2.70805020110221,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",6,2,2
"MonteraTorero",4,10,"MT4.10.2",1950,5.56068163101553,5.25749537202778,0,NA,NA,"1",NA,2020,70,">three","PD","LR","SR",2,2,2
"MonteraTorero",4,10,"MT4.10.3",1950,6.59441345974978,5.12396397940326,0,NA,NA,"1",NA,2020,70,">three","PD","LR","SR",2,2,2
"SCarbDist",1,1,"SCD1.1.1",1950,6.86693328446188,NA,1,3,5,"0",NA,2020,70,">three","PD","LR",NA,2,2,1
"SCarbDist",1,1,"SCD1.1.5",1950,4.0943445622221,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,2,2,1
"SCarbDist",1,2,"SCD1.2.4",1950,5.19295685089021,NA,1,1,6,"0",NA,2020,70,">three","PD","SR",NA,2,2,2
"SCarbDist",1,2,"SCD1.2.5",1950,5.19295685089021,NA,1,1,2,"0",NA,2020,70,">three","PD","SR",NA,2,2,2
"SCarbDist",1,4,"SCD1.4.1",1950,6.46146817635372,NA,1,1,6,"0",NA,2020,70,">three","PD","LR",NA,1,1,1
"SCarbDist",1,7,"SCD1.7.1",1950,5.48063892334199,6.30991827822652,0,NA,NA,"1",NA,2020,70,">three","PD","J","LR",2,0,2
"SCarbDist",1,7,"SCD1.7.2",1950,4.88280192258637,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,2,0,2
"SCarbDist",1,10,"SCD1.10.14",1950,7.33888813383888,NA,1,4,7,"0",NA,2020,70,">three","PD","LR",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.28",1950,5.78074351579233,NA,1,1,4,"0",NA,2020,70,">three","PD","LR",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.41",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.42",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.43",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.44",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.45",1950,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.46",1950,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.47",1950,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.48",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.49",1950,3.91202300542815,NA,0,NA,NA,"0",3.91202300542815,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.50",1950,3.80666248977032,NA,0,NA,NA,"0",3.80666248977032,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",1,10,"SCD1.10.51",1950,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2020,70,">three","PD","SD",NA,13,2,2
"SCarbDist",2,1,"SCD2.1.2",1950,5.77455154554441,6.32793678372919,1,1,5,"1",NA,2020,70,">three","PD","LR","LR",3,1,1
"SCarbDist",2,1,"SCD2.1.17",1950,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2020,70,">three","PD","SD",NA,3,1,1
"SCarbDist",2,1,"SCD2.1.18",1950,3.04452243772342,4.35670882668959,0,NA,NA,"1",3.04452243772342,2020,70,">three","PD","SD","J",3,1,1
"SCarbDist",2,2,"SCD2.2.9",1950,5.72358510195238,6.13122648948314,1,1,6,"1",NA,2020,70,">three","PD","LR","LR",2,1,2
"SCarbDist",2,2,"SCD2.2.16",1950,5.34710753071747,6.13556489108174,0,NA,NA,"1",NA,2020,70,">three","PD","J","LR",2,1,2
"SCarbDist",2,3,"SCD2.3.1",1950,6.51025834052315,6.23441072571837,1,1,8,"1",NA,2020,70,">three","PD","LR","LR",8,5,7
"SCarbDist",2,3,"SCD2.3.2",1950,6.87523208727658,6.78219205600679,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",8,5,7
"SCarbDist",2,3,"SCD2.3.3",1950,6.20657592672493,NA,0,NA,NA,"0",NA,2020,70,">three","PD","LR",NA,8,5,7
"SCarbDist",2,3,"SCD2.3.12",1950,5.12396397940326,5.60947179518496,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"LR",8,5,7
"SCarbDist",2,3,"SCD2.3.14",1950,4.49980967033027,5.68357976733868,0,NA,NA,"1",NA,2020,70,">three","PD","J","LR",8,5,7
"SCarbDist",2,3,"SCD2.3.15",1950,5.19295685089021,6.31354804627709,1,1,4,"1",NA,2020,70,">three","PD","SR","LR",8,5,7
"SCarbDist",2,3,"SCD2.3.16",1950,5.47227067367148,5.605802066296,1,1,2,"1",NA,2020,70,">three","PD","SR","LR",8,5,7
"SCarbDist",2,3,"SCD2.3.17",1950,5.41610040220442,5.92425579741453,0,NA,NA,"1",NA,2020,70,">three","PD","J","LR",8,5,7
"SCarbDist",2,4,"SCD2.4.2",1950,5.7037824746562,NA,0,NA,NA,"0",NA,2020,70,">three","PD","LR",NA,4,3,4
"SCarbDist",2,4,"SCD2.4.3",1950,4.59511985013459,5.605802066296,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",4,3,4
"SCarbDist",2,4,"SCD2.4.4",1950,5.34710753071747,5.95064255258773,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",4,3,4
"SCarbDist",2,4,"SCD2.4.7",1950,5.12396397940326,5.42934562895444,0,NA,NA,"1",NA,2020,70,">three","PD",NA,"SR",4,3,4
"SCarbDist",2,5,"SCD2.5.1",1950,6.80239476332431,6.87935580446044,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",5,3,4
"SCarbDist",2,5,"SCD2.5.4",1950,5.95064255258773,6.16541785423142,1,1,4,"1",NA,2020,70,">three","PD","LR","LR",5,3,4
"SCarbDist",2,5,"SCD2.5.15",1950,5.19295685089021,5.31811999384422,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",5,3,4
"SCarbDist",2,5,"SCD2.5.18",1950,4.47733681447821,5.7037824746562,0,NA,NA,"1",NA,2020,70,">three","PD","J","LR",5,3,4
"SCarbDist",2,5,"SCD2.5.20",1950,5.23110861685459,5.48063892334199,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",5,3,4
"SCarbDist",2,6,"SCD2.6.3",1950,4.969813299576,NA,1,1,8,"0",NA,2020,70,">three","PD","SR",NA,5,3,3
"SCarbDist",2,6,"SCD2.6.4",1950,6.29156913955832,6.73340189183736,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",5,3,3
"SCarbDist",2,6,"SCD2.6.15",1950,5.10594547390058,5.8171111599632,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",5,3,3
"SCarbDist",2,6,"SCD2.6.17",1950,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2020,70,">three","PD","SD",NA,5,3,3
"SCarbDist",2,6,"SCD2.6.18",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2020,70,">three","PD","SD",NA,5,3,3
"SCarbDist",2,7,"SCD2.7.1",1950,6.48920493132532,NA,1,3,6,"0",NA,2020,70,">three","PD","LR",NA,5,5,5
"SCarbDist",2,7,"SCD2.7.7",1950,4.85203026391962,NA,1,1,4,"0",NA,2020,70,">three","PD","SR",NA,5,5,5
"SCarbDist",2,7,"SCD2.7.29",1950,4.56434819146784,NA,1,1,2,"0",NA,2020,70,">three","PD","SR",NA,5,5,5
"SCarbDist",2,7,"SCD2.7.38",1950,5.39816270151775,NA,1,2,4,"0",NA,2020,70,">three","PD","SR",NA,5,5,5
"SCarbDist",2,7,"SCD2.7.52",1950,4.83628190695148,6.32793678372919,1,1,4,"1",NA,2020,70,">three","PD","SR","LR",5,5,5
"SCarbDist",2,8,"SCD2.8.4",1950,5.63478960316925,NA,1,2,4,"0",NA,2020,70,">three","PD","LR",NA,9,3,5
