"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.729795178480399,1,1,3,15,0,0,0,20,0.5216213696619
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.77493022511229,0,1,3,15,0,0,0,20,0.532576824203927
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.76945338396287,1,1,3,15,0,0,0,20,0.43080917661759
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.533310019601102,0,1,3,15,0,0,0,20,0.268026090407349
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.756186906132046,1,1,3,15,0,0,0,20,0.4679800364706
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.754670339973984,0,1,3,15,0,0,0,20,0.418496570135665
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.719675074368343,1,1,3,15,0,0,0,20,0.390813358191991
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.756742355292773,0,1,3,15,0,0,0,20,0.664299940480015
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.833397627021163,1,1,3,15,0,0,0,20,0.760978318253695
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.765030590336251,0,1,3,15,0,0,0,20,0.438965207818273
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.799123121246644,1,1,3,15,0,0,0,20,0.597253836310196
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.85685887473743,0,1,3,15,0,0,0,20,0.521933191253238
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.646973342357971,1,1,3,15,0,0,0,20,0.364957074331248
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.610360090589503,0,1,3,15,0,0,0,20,0.320620627067541
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.824821407997563,1,1,3,15,0,0,0,20,0.426554677771909
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.865414417315957,0,1,3,15,0,0,0,20,0.630384556901764
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.727254324906847,1,1,3,15,0,0,0,20,0.485743416941919
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.741669975336263,0,1,3,15,0,0,0,20,0.674507253802387
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.656060872564407,1,1,3,15,0,0,0,20,0.363408873500771
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.60742797810043,0,1,3,15,0,0,0,20,0.398504855339955
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.603826247360387,1,1,3,15,0,0,0,20,0.414812333598121
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.633348078811956,0,1,3,15,0,0,0,20,0.361788816634688
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.782843149095597,1,1,3,15,0,0,0,20,0.474171416594092
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.646715367301323,0,1,3,15,0,0,0,20,0.406515718309304
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.954723744142938,1,1,3,15,0,0,0,20,0.682231636914717
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.752045636723205,0,1,3,15,0,0,0,20,0.425974367488862
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.719299317880192,1,1,3,15,0,0,0,20,0.456277686740989
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.947876914394926,0,1,3,15,0,0,0,20,0.57210308593868
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.76165556138048,1,1,3,15,0,0,0,20,0.37799521959079
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.699050268711609,0,1,3,15,0,0,0,20,0.336704097267627
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.804336626384297,1,1,3,15,0,0,0,20,0.460507885401344
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.800770833458777,0,1,3,15,0,0,0,20,0.504821537839815
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.657438953805376,1,1,3,15,0,0,0,20,0.56577823905292
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.649592407877585,0,1,3,15,0,0,0,20,0.425888364304844
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.690507442962767,1,1,3,15,0,0,0,20,0.454880973200934
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.790686891098349,0,1,3,15,0,0,0,20,0.749465716691678
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.778587912033969,1,1,3,15,0,0,0,20,0.507933776974345
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",1.00181396198918,0,1,3,15,0,0,0,20,0.610544314235936
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.527798963566407,1,1,3,15,0,0,0,20,0.251829489656948
